True Values,Predicted Values
-2.726388931,-2.725602674333872
-2.325651487,-2.6951147279852155
-1.470457085,-1.5936571464892784
-2.0799999,-2.3033236346777186
-4.416964775,-3.365254388678267
-3.22,-2.773025390034793
-4.646960942,-4.657297642405798
-3.748401446,-3.566754951886165
-3.783567546,-4.329996403635559
-4.1100001,-4.063639479106435
-2.97601053,-3.0811916537884234
-3.940867556,-3.733855052702355
-3.45762466,-1.8158119313420809
-2.720118614,-2.759162738583878
-4.912186855,-4.940658213389874
-0.638712439,-0.9486523986841676
-2.056865035,-1.5877347707154785
-3.0699999,-2.6830357188387466
-1.460558628,-1.5526720486741734
-3.616430349,-3.292173762452205
0.58999997,0.028243751684816496
-0.80000001,-0.06439117950545117
-4.547807533,-2.9141411572053912
-5.932772568,-5.756536860584028
-4.315774484,-4.707147071028547
-3.10582577,-1.7755034412747432
-2.592969511,-2.919825479796964
-4.696275965,-4.904639253045355
-4.5900002,-3.7509720538488964
-2.995649881,-3.527376824416611
-2.237213973,-2.0421527695053774
-1.972316003,-2.4946444276288062
-3.10582577,-2.9581601941673368
-5.0100002,-5.147001302367236
-3.731111358,-2.8749504537488546
-4.596055676,-4.491497504869761
-2.649761584,-2.9693212836934855
-3.766893328,-3.6292441167152463
-1.398361785,-1.872375724769605
-2.690833542,-3.1714405534299708
-3.768719873,-3.7587012474936063
-2.344400907,-2.3169854232162854
-2.338525463,-2.2256362785696284
-3.905033823,-3.862194772445154
0.335209534,0.5187880090368139
-3.517477345,-2.9467401818191075
-1.96,-2.1600795753630284
-0.441183517,-0.6601203560991062
-3.746345201,-3.06857113886047
-2.299417192,-2.1698843044055454
-3.134497541,-3.2447269899735534
-1.550949696,-1.4110642487603344
-5.387653409,-5.4115600229214955
-4.5900002,-3.3280703232928226
-3.693770525,-2.43688687188585
-3.137843619,-3.003994642918418
-2.930332246,-3.2389789740483605
-0.68000001,-0.8411964954276174
-5.034892862,-5.93927998500304
-3.078443036,-3.08302366450296
-3.987471311,-3.2903773808944865
-4.334579155,-4.6917052888791595
-3.5505439,-3.5092868438645763
-1.489307679,-1.8551186440845904
-2.654537864,-3.1883762713447235
-5.071729115,-5.4214028442970825
-3.269532703,-3.0971741117112574
-3.978059758,-3.8379466494423595
0.64999998,0.005320194247693929
-3.0,-3.05754182669432
-5.2600002,-5.807101910434832
-2.118262053,-1.7556159000579
-4.602546129,-3.0582260129241194
-2.598708148,-2.4645608104346164
-4.2399998,-4.030953433528292
-4.150070521,-3.973222327372282
0.217240793,-0.4331109025317072
-1.314383429,-1.5310317398150042
-1.579795099,-2.035095566810867
-0.74335038,-1.1594903441833948
-2.990261872,-3.2619889847198347
-3.56787742,-3.9177363283194966
0.593000222,-0.4363592556362781
-1.160843537,-1.1296997627310739
-3.1800001,-3.0899943501869003
0.795782312,0.2438073076572409
-4.2800002,-5.743889901026951
-2.881668414,-2.6628266298714407
-1.345983594,-1.4720813210470791
-5.769810675,-5.2414531444476875
-2.598348538,-2.440261736234707
-3.872694613,-3.8144152319365894
-5.86551237,-6.201981828714303
-4.880943446,-4.352809440298484
-6.5700002,-6.894047106685181
-5.180828772,-4.470849778045637
-3.87283088,-4.6709282728030175
-5.611365759,-5.32883683336501
-0.85000002,-1.067285800938709
-3.155747611,-2.8328473348590046
-1.752819655,-1.7653625615921216
-4.0799999,-4.3524881924128795
-3.523722711,-4.454205548653769
0.332231481,0.2933948262300858
-6.049561626,-5.176391534292631
-2.73,-2.343049378674787
-2.360787116,-2.1395868833851153
-0.909459416,-1.0311272397929723
-3.706508933,-4.613137675152409
-4.287045685,-4.31487832265181
0.61000001,0.024811935957976903
-6.854324914,-4.888754733439214
-6.5700002,-6.779387504226937
-1.584831689,-1.2867989977393413
-5.961766435,-6.39567228544342
-1.864826493,-0.5415346140996837
-5.651347665,-4.8946965004500065
-6.467380911,-5.081147159306429
-4.522664589,-4.199673839750287
0.571423018,-1.3350027799348876
-2.519455887,-2.622453474827064
-6.641629837,-6.611792607955486
-5.679018161,-6.1574439690553495
-0.944500094,-1.5927019669585538
-1.075447104,0.012493270214641665
-1.875748848,-2.210341060522284
-7.243105463,-7.376805755127078
0.029319309,0.01580857087813977
-1.094957236,-0.909919102572337
-2.687954333,-2.6507071451147937
-0.44999999,-0.02749454620610036
-4.300906401,-3.4626419076515096
-6.342713319,-5.352455204541844
-5.109252645,-5.916477358242393
-3.637041481,-3.458354347329365
-2.325875495,-2.4813990024626182
-2.579104657,-2.086372860772744
-2.660746696,-2.249783416673815
-3.333214475,-3.405103073955856
-2.640992008,-2.718401233600767
-0.36000001,-0.06020305500580193
-0.60064639,-0.8312037413231852
-5.107046635,-5.559274574003752
-3.221882211,-3.9919531281212963
-4.73950821,-4.291523421234742
1.08,0.5015605925312444
0.057509497,-0.743480755210632
-0.683385747,-0.7320629606515944
-4.052681987,-4.0831624538965645
-2.4706022,-1.9803998967080811
-5.855986251,-4.09418994784354
-2.165084125,-1.7785962640724742
-3.881046339,-3.3759927979122044
0.743380276,-0.282412821089283
-2.087774189,-3.2841979346467256
-2.877312373,-3.5022047866183805
-3.559266941,-3.154304604853341
-2.116843254,-1.665972262516597
-0.46448588,-0.21544102629730663
-3.170977501,-3.017871893580384
-2.290791172,-2.9234333402924113
-3.166174793,-2.8991330793562002
-2.741853047,-1.9931478242614173
-4.288644504,-3.9514236540254917
-4.55349557,-4.171763936219585
-7.259874905,-5.875745923711225
-6.00789975,-4.311206040896374
-5.517075023,-5.657418565163778
-6.45812881,-5.771130097672119
-3.778729924,-3.752887536599667
0.211711053,0.10630303471083997
-4.458256632,-4.372834002233869
-5.152043602,-3.625560116300704
-5.798450309,-5.460394680958249
-1.413472734,-1.2864641928479803
-3.374571008,-2.9900123814222
-3.284013193,-2.1566010229637445
-2.320711132,-3.5537453636844294
-4.419812685,-4.849329802027732
-2.750060565,-2.384866656431175
-3.560288813,-3.802597600648019
-3.862243562,-3.857653033942816
-2.947058186,-2.810638272981961
-5.844156048,-5.767467104254861
-3.8399999,-3.900294198373537
-2.7,-1.264217756423253
0.608803706,0.4417943118732825
-0.718787133,-1.4968718767411149
-3.438778474,-3.4735497570542697
-3.170337047,-3.198497691095028
-3.327524266,-3.0348543292111954
-4.094203661,-3.948784844713725
-3.502681457,-2.6889865419263383
-3.147669112,-3.509949048713706
-1.96,-1.3444055262316164
-3.6600001,-3.4015721174853444
-2.228013795,-3.1839301205144848
-2.758997785,-2.6339403202591813
-2.603839775,-2.2095495649572046
-7.025872618,-6.87278766457798
-3.6400001,-2.675051970051961
0.152184905,0.06644893969198985
-3.980411369,-4.081539054988213
0.656296988,0.15499754650417577
-6.140368504,-5.8180893229983734
-1.81318896,-2.560885367015436
-3.721164335,-4.066381234749106
-3.054218506,-2.9813387339370143
0.30000001,0.4900122719126705
-3.197128236,-3.151074210070338
-0.953661008,-0.9926633651143241
-4.3499999,-4.378999399987532
-3.078443036,-3.1530925561876244
-7.119572605,-5.750796469079059
-1.697412533,-1.748646414610541
-0.155748658,0.18737599467076527
-4.56493484,-4.6190150847250635
-4.595817436,-3.6714983418804863
-5.291809401,-3.972460294310863
-4.2800002,-4.097980809814412
-3.07485635,-2.5862027596369823
-2.397148193,-2.2248150776697946
-2.545199487,0.14520040855051888
-3.5899999,-3.8067544197255936
-2.459633142,-2.736963988526536
-5.180350373,-5.32712937258215
-5.392480732,-5.055133557383937
0.374370681,0.5341421529235549
-3.313121418,-3.2452544918415636
-1.997283767,-1.1106808943026518
-1.65,-1.884913503220018
-3.376011713,-2.7166998915274068
-4.173330403,-3.9351931723542237
-6.528732096,-5.252260750638578
-2.7,-2.7590810078391836
-2.241148892,-2.2446121314369867
-4.606087109,-4.831789051894386
-2.150866741,-1.672295978723832
-6.101282587,-6.042608829040596
-2.884235987,-2.547690049363237
-0.103155602,-0.5941382424015181
-3.042938795,-2.9748485157832665
-2.133015707,-2.101810769871194
-3.616811995,-3.58040006057971
-4.073645429,-4.71443931259915
-2.719067766,-2.0762365638579796
-2.457244591,-2.3799969492823125
-4.939093569,-4.600200200404177
-2.4100001,-1.9380630000251606
-0.879758256,-3.4757395860241322
-3.8099999,-2.5807033011403155
-2.083140388,-1.7324996430451998
-4.901225018,-4.877738846336903
-0.63,-1.7081851667674175
0.376512936,-0.0276979353038525
-2.959449889,-2.5489669679855775
-5.402648486,-5.784751214611781
-4.06839906,-4.527376869626423
-1.9,-1.7331155083288023
-4.188605797,-4.179951878365824
0.374431381,-0.2639480669481586
-1.266984245,-2.430973730703317
-1.814790605,-1.8088304596427482
-5.171564712,-5.5465032144228665
-2.263280914,-1.9195525540790679
-6.557060603,-6.625107097647946
0.547704373,0.023497880927913734
-2.636830534,-2.7440475089237966
-3.993484603,-3.775092766690208
-1.261657225,-1.4659565452649546
-1.85,-2.044752818665709
-0.91000003,-1.1364095106707397
0.859724533,-0.8208045096908954
-2.62389261,-2.2945967089365857
-4.30143855,-4.8027906149813635
-7.148848364,-6.991867782802758
-1.729709117,-1.7852208349850647
-4.5700002,-4.856115736347851
-3.787329757,-3.306388686602591
-3.937354154,-3.127621766256529
-2.365060893,-2.2324521800529378
-3.047960641,-2.940956746128739
-0.974886803,-0.7149618620275066
-2.062183064,-2.4611305373973167
0.235390522,-0.11010978361054778
-3.028566584,-2.2048421441737958
-5.690990336,-6.007242895820147
-0.868061104,-0.7874533820027039
-2.963055127,-3.3751637378348813
-2.49314608,-1.4746052424144882
-5.202427754,-5.311217993255956
-5.170310469,-3.526352345477579
-2.181933257,-2.819214747492385
-2.0699999,-1.5909319268433026
-2.491248088,-1.3890661512563878
-3.22,-2.92696829442441
-2.9100001,-2.6508860313185814
-4.148598497,-4.558331534389218
-2.194459387,-2.3947674850523617
-2.569952569,-2.7970217324599624
-4.599401079,-4.261655381762539
-1.5599999,-1.608460620080129
-7.106005414,-5.703664351823797
-4.267756542,-4.124185075952703
0.844063048,0.2836002405593076
-3.899447308,-7.523772941635597
-0.517123613,-0.8276206202843337
0.737057937,-0.601774817535644
-3.46699044,-2.692518814128722
-4.423037028,-3.9567445440576154
-2.12124416,-2.233731987591362
-1.145257792,-1.3275901247639808
-4.218870505,-4.0253286535715915
-3.659109436,-3.962760111237558
-2.057148174,-1.9194255410873913
-0.810973627,-1.3329754365684225
-0.95999998,-0.6424121909135497
-1.514545658,-1.749778464250186
-0.972238258,-0.8040268808488654
-0.926194989,-1.1488117711006034
-5.2399998,-4.942715365390412
-1.232640402,-0.999026662131232
-5.023710754,-5.264174391124417
-0.410914205,-0.5774196337100379
-3.694400446,-4.1514458858642715
0.87241256,0.8812511418797332
-0.991729342,-1.6183617495623266
-2.510866373,-2.481977088805798
-0.95999998,-0.6446108819500116
-2.269355566,-1.5481277393169988
-2.964978646,-3.2165897912242056
-5.071375134,-4.613556332424568
-3.397559333,-4.131532343043006
-1.605866483,-1.9152346390893191
-1.52,-1.188377134942485
-1.570424831,-2.2424534300998586
-4.936639147,-3.898413933906119
-7.060267847,-6.863978467591865
-2.071327397,-1.9197977225408274
-2.034601449,-2.5080394014310783
-3.981370073,-4.332951975752737
-4.8000002,-4.465778584781848
-1.74510311,-1.1470853028655577
0.422286525,0.2487605220067249
-5.909404438,-5.367267718670689
-0.740471266,0.8256780180543182
-2.064293685,-2.087453728609048
0.658239155,0.48022915342289546
-2.702081942,-2.4110774732985445
-2.1199999,-2.20657089452699
-2.066768165,-1.6259193314834954
-4.194942861,-3.4956907415578082
-0.730685097,-0.27828073597321906
-7.3200002,-7.353163612252239
-2.684785887,-2.384699688788468
0.38,0.3098616110153829
-0.352603659,-0.8563934831415031
-6.418623981,-5.320341787805616
-2.416916673,-2.509399029647261
0.364185622,0.3120481083133039
-4.818249133,-4.610550742920566
-6.408637542,-5.757270870901977
-1.826999106,-1.9089558638400377
-1.724538739,-0.7882759364338126
-1.208053704,-1.5756758730821459
-1.000608932,-0.7708114631715383
-3.400024616,-2.9740378161184187
-2.996552572,-3.278434829074606
0.280481435,0.17203303653347018
-5.006618536,-5.273088058327983
-3.3806478,-3.4217877359018454
-5.894827561,-5.3766867959843605
-6.077111571,-6.367895288322229
-1.391022275,-1.694436277603259
-1.443574569,-2.620628323421247
-1.921123827,-2.000327195996116
-7.099144977,-6.549172322782989
-1.819678151,-1.7909621531284938
-3.093026872,-3.6469338739940262
-4.311043821,-3.2273420436984264
-6.625894228,-6.403054873135149
-4.481028314,-4.029829064575022
-3.387192015,-2.6145675365717436
-1.481871947,-1.1821905166224669
-0.332188417,-1.104842875804017
-4.0,-3.793742554596815
0.875668614,0.32986672031325104
-4.539564534,-4.332246316713392
-3.680216422,-2.7306500511880967
-3.069294195,-3.3388460007284197
-2.7,-2.23947367910419
-0.670277741,-0.45128647966836616
-2.880887955,-2.041497496289999
0.335024432,0.41154807309731806
-1.522273819,-1.5648612930974297
-3.8499999,-3.9904117062388287
-1.698028481,-1.8957251488307918
-1.783367523,-0.7555728901824486
-3.035438806,-3.075191649944129
-2.246475757,-3.1024465547064457
0.210677424,0.27314586317963957
-2.3800001,-2.6091022290006367
-1.555686028,-1.5237443115044014
-2.750511202,-1.9488698024223992
-3.019804234,-2.9773547037182198
-2.9000001,-3.8860174191135157
-3.9300001,-3.14072133615864
-2.6800001,-2.0727559048669253
-3.815814723,-3.62833386589912
-6.93995814,-6.801101613258527
-0.40000001,-0.04354135982221995
-7.384698627,-6.111886025269319
-4.843319194,-4.002791659623082
-1.033914192,0.127551174527103
-3.496297759,-3.6552710536346407
-3.516842956,-3.118357749665361
0.64918428,0.791331343524913
-1.763934994,-2.2272378242865645
-4.747488189,-4.693411539997818
-0.361967271,-0.5514248325891636
-3.456113361,-3.4208774809280693
-0.097302768,-0.8402622223079751
-1.665349397,-1.4427805747575642
-3.750431249,-2.8649144142556935
-3.318115117,-3.304609897732848
-2.859648689,-2.7858805318466606
-2.799184339,-2.677572972669775
-2.359059416,-2.655453034471356
-3.81003527,-3.382465291075048
-5.652232588,-5.647581526887489
-6.3000002,-6.166342874643216
-1.693760133,-0.916677496231232
-1.032001208,-1.1815424823248752
-0.808258181,-0.9224205955831034
-7.052888075,-6.814227799414481
-4.8499999,-4.73277676442004
-4.161699215,-4.4373061476201245
0.563586092,0.867540509987985
-2.513299981,-2.8305399065998116
0.704083406,0.7364852239114259
-1.61,-1.4986247884175778
-1.773470054,-1.158695022445743
-2.881487279,-2.7617159240945766
0.802330791,0.0892593237229384
-4.544134987,-3.8418824768829927
-6.29,-6.308006923766366
-2.536882425,-2.713641945610458
-2.653489446,-2.720727116220888
-3.208443015,-2.3841012988058043
-5.869431735,-5.421071885526939
-2.46,-2.531697088688498
-2.8599999,-3.1122603797612824
-2.375064255,-2.0227525143930167
-2.0,-1.4009443079358914
-1.540398399,-1.5651252961184219
-4.71,-3.9894709212423294
-3.034073299,-2.0210988307445072
-2.175740787,-2.961151667096286
0.481384838,0.3280929282207667
0.962063804,0.9340445595208765
-5.216442462,-5.47968785855211
-6.712689826,-6.140248184200017
-1.91,-1.940833671061432
-4.774572687,-3.05317553412744
-4.800118338,-4.482418506783339
-4.6999998,-4.197764496025888
-5.27,-5.518355734784898
-0.726113306,0.12679085924152206
-2.673092902,-4.07390631499964
-4.32924957,-4.027414967715335
1.054757982,1.0147840194981015
-1.6,-1.1838252060621808
-1.752819655,-1.7751570145804403
-2.896430157,-2.8720804975172416
-2.764227428,-2.5636905736953715
-1.279360332,-1.6684803980443024
-4.710369334,-5.033589888218586
0.316743073,0.418256143501242
-5.656796808,-5.48371002364662
-1.215320251,-1.998437729151219
-4.091556801,-4.744120117709658
1.017308239,0.1103605053118315
0.234648149,0.37490845645189214
-1.920797532,-1.572753666222666
-2.898863754,-2.847079475568823
-0.99000001,-1.010719906251
0.34902156,-2.6395979847796553
-5.241985722,-4.765933149365002
-3.693443446,-4.468093619083529
-3.130438675,-3.142232992125731
-2.102841804,-1.6426928671123362
-7.1100001,-6.884684602566647
-3.05,-3.0835986254318506
-3.1900001,-3.941033955192501
-2.6800001,-2.3426901823899215
-0.257091381,-0.869482352116262
-5.311132215,-4.21385649807722
-3.096166567,-2.9134132129147616
-0.573770075,-0.4907477611805442
-1.555686028,-1.473642457457553
-1.55,-1.5521569079988453
-0.170773071,-0.0025810626104427682
0.746686231,-0.4800469975931311
-3.506361484,-3.691238957356122
-2.522211407,-2.814499922675858
0.337052451,0.3357578779804996
-2.960528388,-2.404198907051836
-3.712784638,-2.9330749643897582
-2.052615021,-1.7560012642017184
-2.6400001,-2.12198544267046
-1.201767572,-1.5179583450490324
-2.184168229,-2.424058329101447
-0.88814886,-0.8440856446337307
-2.251408128,-2.0280454651341513
-7.4200001,-6.900505430554445
-3.670859787,-3.8247462293191425
-1.9400001,-2.274877221467772
-0.959735935,-0.7144590010651835
-3.130045109,-3.7720755722823864
-1.36,-1.3605272540802067
-4.978383263,-4.450246111402556
-4.426076357,-3.7863711911242817
-0.70999998,-0.9169397248679441
-4.054664546,-4.168287379560729
-5.602663937,-4.401147634420615
-2.650897252,-3.4492213897298396
-4.692994631,-4.864546582350948
-1.101975835,-1.1960363144430084
-3.936955536,-4.133237440198422
-4.840073809,-5.079857653751464
-1.34240307,-1.2244986138909395
-2.310847279,-2.259122211027572
-2.171967838,-2.5357251995867855
-1.913266796,-1.6584436903922977
-0.949179157,-1.2136846239860513
-2.357052042,-2.558190464975304
0.130271111,0.6558516884195313
-2.933080172,-2.5685664133940724
-2.476982672,-3.5484972739648364
0.566803205,0.6305057027497402
-3.536034937,-3.0314550578399584
-2.909511898,-2.077893164801791
-1.832148014,-1.908491404444382
-0.38063395,-0.24528242545224987
0.193504266,-0.35476362950810864
-5.672989305,-5.7282110971464855
0.0,-0.2772197625103279
-2.837362936,-2.8905072060103314
-2.77,-1.7187212437421273
-0.95999998,-0.8328307364140043
-2.662394829,-1.9448984522248287
-6.981014701,-6.4096411000331175
-4.573670815,-5.934389207361318
-1.024784296,-1.9321881617390044
-4.7399998,-4.596040764669336
-1.352186945,-1.688961220572212
-3.6600001,-3.414376084357026
-3.258508842,-3.0553120453624514
0.875381674,0.8869443679932938
-5.008113294,-4.9148854963699105
-4.897146155,-4.540196097113078
-4.8000002,-4.25380052244529
-2.230807973,-2.305319612924742
-4.2399998,-4.950396940763421
-5.654395513,-5.512344642803045
-3.8086771,-3.029465364842918
0.008641938,0.19123156670664762
-5.130252649,-4.145684007132755
-1.124226861,-1.0213473659207466
-4.3499999,-3.745429103320396
-4.274928401,-4.085998667781929
-2.413421548,-1.9958352047675627
-0.455320675,0.32130085151922916
-5.434030117,-5.211569873353616
-4.272633985,-3.8482214434357855
-3.1400001,-3.2477074076914683
-1.960412021,-1.4500268633778088
-5.238243707,-3.551107566697532
-3.215139362,-2.631453864785652
-1.626141915,-2.2188178382208874
-3.170751252,-2.699980293111594
-3.329045264,-3.515189790439648
-1.55137112,-2.63901878120752
-5.72523161,-2.113443383634632
-3.227195555,-3.833766386240977
-4.833904011,-4.968389445927787
-6.059109035,-5.4541148916078726
-1.424237386,-1.747324350471749
-0.199640557,-3.2329437134849126
-2.23,-1.118863097538082
-3.3900001,-3.060970332822051
-4.0999999,-4.50898342883978
-3.55608187,-3.784989640992425
-4.647330882,-3.7602243430249183
-7.06532915,-3.3003828531449204
-2.0999999,-2.214405416228058
-1.14,-0.9443423983656289
-3.112334851,-3.2001478983657456
-3.464659681,-3.2300378972043995
-2.291132302,-2.4699563606455333
-3.2798817,-2.7020696209814425
-5.72393991,-5.830814879833271
-2.162234936,-2.6644603853261932
-4.475804313,-4.22706570038614
-2.129266039,-2.8201601297782277
-0.714508878,-2.0751721478107115
-2.750763189,-3.2947124804441015
-0.41798998,-1.7015556156112261
-4.108496741,-4.478773619836543
0.791598931,0.6255315148112113
-5.72094122,-4.986012966534044
-1.673107704,-1.3978876189020413
-3.493288216,-4.3960548011755485
-5.380327633,-5.074418989897565
-2.1600001,-1.8073002853989502
-2.5999999,-2.1762222795654558
-2.21,-1.9929718007985218
-1.100920088,-1.2582899987651155
-4.737349421,-4.530329893176527
